,num4black,num4white,0,1,2,3
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3F6D7H4G4H3F7E7C7E8E2D2E1D8H5H6,1.0,2.0,140.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3F6D7H4G4H3F7E7C7E8E2D2E1D8H5H6C2,1.0,2.0,141.0,272.0,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3F6D7H4G4H3F7E7C7E8E2D2E1D8H5H6C2F1,1.0,1.0,142.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3F6D7H4G4H3F7E7C7E8E2D2E1D8H5H6C2F1G1,1.0,1.0,143.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3F6D7H4G4H3F7E7C7E8E2D2E1D8H5H6C2F1G1B2,1.0,1.0,144.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3F6D7H4G4H3F7E7C7E8E2D2E1D8H5H6C2F1G1B2C8,1.0,1.0,,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5D7E7G4F6E2E1H5G6G3H6A6A5B6E8,1.0,1.0,,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7B6,1.0,4.0,147.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7B6H4,1.0,4.0,148.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7B6H4D2,1.0,4.0,149.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7B6H4D2E8,1.0,4.0,150.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7B6H4D2E8F8,1.0,4.0,151.0,334.0,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7B6H4D2E8F8D8,1.0,3.0,152.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7B6H4D2E8F8D8C2,1.0,3.0,153.0,242.0,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7B6H4D2E8F8D8C2E2,1.0,2.0,154.0,,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7B6H4D2E8F8D8C2E2H5,1.0,2.0,155.0,343.0,,
F5D6C3D3C4F4C5B4C6E6A3B5E3F2F3A4B3G5G6G3H6F6G4H3C7E7D7B6H4D2E8F8D8C2E2H5F1,1.0,1.0,156.0,,,
