,num4black,num4white,0,1,2,3,4,5
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3D8,2.0,3.0,149.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3D8C2,2.0,3.0,150.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3D8C2B5,2.0,3.0,151.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3D8C2B5B3,2.0,3.0,152.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3D8C2B5B3C3,2.0,3.0,153.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3D8C2B5B3C3F2,2.0,3.0,154.0,1210.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3D8C2B5B3C3F2C1,13.0,1.0,155.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3D8C2B5B3C3F2C1E8,13.0,1.0,156.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3D8C2B5B3C3F2C1E8C7,13.0,1.0,157.0,1503.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3D8C2B5B3C3F2C1E8C7D7,8.0,1.0,158.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3D8C2B5B3C3F2C1E8C7D7C8,8.0,1.0,159.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3D8C2B5B3C3F2C1E8C7D7C8C6,8.0,1.0,160.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3D8C2B5B3C3F2C1E8C7D7C8C6A4,8.0,1.0,161.0,347.0,1463.0,2395.0,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3D8C2B5B3C3F2C1E8C7D7C8C6A4B4,1.0,2.0,162.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3D8C2B5B3C3F2C1E8C7D7C8C6A4B4B6,1.0,2.0,163.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3D8C2B5B3C3F2C1E8C7D7C8C6A4B4B6D1,1.0,2.0,164.0,1929.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3D8C2B5B3C3F2C1E8C7D7C8C6A4B4B6D1A3,1.0,1.0,165.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3D8C2B5B3C3F2C1E8C7D7C8C6A4B4B6D1A3D2,1.0,1.0,,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1H5,6.0,1.0,167.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1H5H4,6.0,1.0,168.0,3334.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1H5H4H3,4.0,1.0,169.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1H5H4H3F7,4.0,1.0,170.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1H5H4H3F7D7,4.0,1.0,171.0,,,,,
