,num4black,num4white,0,1,2,3
F5F6E6D6E7G5C5C6E3F8D7F3F4C8C7E2G6C3F7G3C4B5D3B4F2C2H3B8,3.0,1.0,154.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8C7E2G6C3F7G3C4B5D3B4F2C2H3B8B6,3.0,1.0,155.0,190.0,349.0,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8C7E2G6C3F7G3C4B5D3B4F2C2H3B8B6D2,1.0,1.0,,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3,5.0,1.0,157.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3,5.0,1.0,158.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7,5.0,1.0,159.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6,5.0,1.0,160.0,473.0,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6B4,4.0,1.0,161.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6B4B5,4.0,1.0,162.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6B4B5G4,4.0,1.0,163.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6B4B5G4A3,4.0,1.0,164.0,173.0,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6B4B5G4A3C4,1.0,2.0,165.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6B4B5G4A3C4D2,1.0,2.0,166.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6B4B5G4A3C4D2A6,1.0,2.0,167.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6B4B5G4A3C4D2A6F7,1.0,2.0,168.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6B4B5G4A3C4D2A6F7G8,1.0,2.0,169.0,362.0,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6B4B5G4A3C4D2A6F7G8A5,1.0,1.0,170.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6B4B5G4A3C4D2A6F7G8A5A4,1.0,1.0,,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8C7E2G6C3F7G3H4B8G4B5B4C4D3G8E1,3.0,1.0,172.0,277.0,498.0,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8C7E2G6C3F7G3H4B8G4B5B4C4D3G8E1A3,1.0,1.0,,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6B4B5G4A3F2,3.0,1.0,174.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6B4B5G4A3F2F7,3.0,1.0,175.0,,,
F5F6E6D6E7G5C5C6E3F8D7F3F4C8G3C3D3C7G6B4B5G4A3F2F7E2,3.0,1.0,176.0,,,
