,num4black,num4white,0,1,2,3
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1F2C3D1B5,1.0,2.0,127.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1F2C3D1B5A6,1.0,2.0,128.0,343.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1F2C3D1B5A6E2,1.0,1.0,129.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1F2C3D1B5A6E2B3,1.0,1.0,,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6A6C4A3D3D2C3F3G4C2F2E1E2A5F1G1A4,1.0,2.0,131.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6A6C4A3D3D2C3F3G4C2F2E1E2A5F1G1A4B3,1.0,2.0,132.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6A6C4A3D3D2C3F3G4C2F2E1E2A5F1G1A4B3H3,1.0,2.0,133.0,215.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6A6C4A3D3D2C3F3G4C2F2E1E2A5F1G1A4B3H3G6,1.0,1.0,,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6B7,3.0,1.0,135.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6B7C4,3.0,1.0,136.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6B7C4A5,3.0,1.0,137.0,160.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6B7C4A5F3,1.0,6.0,138.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6B7C4A5F3D3,1.0,6.0,139.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6B7C4A5F3D3B3,1.0,6.0,140.0,302.0,329.0,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6B7C4A5F3D3B3G4,3.0,3.0,141.0,217.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6B7C4A5F3D3B3G4H4,2.0,3.0,142.0,197.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6B7C4A5F3D3B3G4H4C3,2.0,2.0,143.0,464.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6B7C4A5F3D3B3G4H4C3H3,1.0,2.0,144.0,206.0,,
