,num4black,num4white,0,1,2,3,4,5
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3F1E1G4B6D1H3E7G5,1.0,2.0,139.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3F1E1G4B6D1H3E7G5B4,1.0,2.0,140.0,1245.0,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3F1E1G4B6D1H3E7G5B4B5,5.0,1.0,141.0,1414.0,1674.0,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3F1E1G4B6D1H3E7G5B4B5C7,1.0,1.0,142.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3F1E1G4B6D1H3E7G5B4B5C7F2,1.0,1.0,143.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3F1E1G4B6D1H3E7G5B4B5C7F2G6,1.0,1.0,,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1G4G5,4.0,1.0,145.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1G4G5C8,4.0,1.0,146.0,560.0,1228.0,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1G4G5C8F1,2.0,1.0,147.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1G4G5C8F1H5,2.0,1.0,148.0,566.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1G4G5C8F1H5G6,1.0,1.0,,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C1,1.0,23.0,150.0,292.0,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C1G5,1.0,6.0,151.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C1G5B4,1.0,6.0,152.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C1G5B4D1,1.0,6.0,153.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C1G5B4D1D7,1.0,6.0,154.0,895.0,954.0,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C1G5B4D1D7G3,1.0,4.0,155.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C1G5B4D1D7G3C7,1.0,4.0,156.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C1G5B4D1D7G3C7B6,1.0,4.0,157.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C1G5B4D1D7G3C7B6F7,1.0,4.0,158.0,1237.0,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C1G5B4D1D7G3C7B6F7C2,1.0,3.0,159.0,,,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C1G5B4D1D7G3C7B6F7C2E7,1.0,3.0,160.0,630.0,1994.0,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C1G5B4D1D7G3C7B6F7C2E7G6,4.0,1.0,161.0,204.0,1678.0,,,
F5D6C3D3C4F4E6B3E2C5C6E3D2F6B5C1G5B4D1D7G3C7B6F7C2E7G6H6,1.0,2.0,162.0,1808.0,,,,
