,num4black,num4white,0,1,2,3,4,5
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7B5B4H4D8H2,2.0,2.0,187.0,731.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7B5B4H4D8H2E7,2.0,1.0,188.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7B5B4H4D8H2E7F7,2.0,1.0,189.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7B5B4H4D8H2E7F7G8,2.0,1.0,190.0,788.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7B5B4H4D8H2E7F7G8D2,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2D2C1F1C2D1,4.0,1.0,192.0,220.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2D2C1F1C2D1B5,1.0,1.0,193.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2D2C1F1C2D1B5E1,1.0,1.0,194.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2D2C1F1C2D1B5E1E7,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5F2E2,4.0,2.0,196.0,246.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5F2E2E8,3.0,2.0,197.0,469.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5F2E2E8F8,6.0,1.0,198.0,450.0,563.0,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5F2E2E8F8F7,3.0,1.0,199.0,,,,,
