,num4black,num4white,0,1,2,3
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6B4H4D3,1.0,1.0,145.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6B4H4D3C3,1.0,1.0,146.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6B4H4D3C3B3,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6B4B6H5E1,1.0,1.0,148.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6B4B6H5E1B8,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8C8B6C3E8G8F4D3H6H4H5H7G6B3,1.0,1.0,150.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8C8B6C3E8G8F4D3H6H4H5H7G6B3E2,1.0,1.0,151.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8C8B6C3E8G8F4D3H6H4H5H7G6B3E2F2,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C3D3B3C2A6C7B4G6F4H4C8E8H5,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4C3A3G3,1.0,2.0,154.0,157.0,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4C3A3G3D3,1.0,1.0,155.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4C3A3G3D3B3,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C3D3B3C2D2G6B4F4G4H6C8C7A6,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4C3A3G3H5,1.0,1.0,158.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4C3A3G3H5D3,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6B4H3,1.0,1.0,160.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6B4H3G4,1.0,1.0,161.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6B4H3G4D3,1.0,1.0,162.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6B4H3G4D3F2,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6B4B6H5A3A4,1.0,1.0,,,,
