,num4black,num4white,0,1,2,3,4,5,6
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2E2F4G3C3E1,3.0,1.0,205.0,1732.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2E2F4G3C3E1A3,2.0,2.0,206.0,505.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2E2F4G3C3E1A3B4,7.0,1.0,207.0,502.0,1168.0,2545.0,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2E2F4G3C3E1A3B4A4,2.0,1.0,208.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2E2F4G3C3E1A3B4A4F8,2.0,1.0,209.0,2446.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2E2F4G3C3E1A3B4A4F8E8,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6E2G5C7,1.0,4.0,211.0,2288.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6E2G5C7G6,2.0,2.0,212.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6E2G5C7G6F7,2.0,2.0,213.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6E2G5C7G6F7F2,2.0,2.0,214.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6E2G5C7G6F7F2B6,2.0,2.0,215.0,517.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6E2G5C7G6F7F2B6D1,3.0,1.0,216.0,1542.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6E2G5C7G6F7F2B6D1A4,2.0,1.0,217.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6E2G5C7G6F7F2B6D1A4E1,2.0,1.0,218.0,1739.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6E2G5C7G6F7F2B6D1A4E1B4,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3,1.0,11.0,220.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4,1.0,11.0,221.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6,1.0,11.0,222.0,629.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8,2.0,7.0,223.0,286.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8F4,1.0,7.0,224.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8F4A5,1.0,7.0,225.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8F4A5A3,1.0,7.0,226.0,1380.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8F4A5A3F2,2.0,1.0,227.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8F4A5A3F2E2,2.0,1.0,228.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8F4A5A3F2E2G5,2.0,1.0,229.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8F4A5A3F2E2G5H6,2.0,1.0,230.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8F4A5A3F2E2G5H6F7,2.0,1.0,231.0,2100.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8F4A5A3F2E2G5H6F7F1,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6A5A4E2E1C1G5C7,1.0,2.0,233.0,2196.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6A5A4E2E1C1G5C7F2,1.0,1.0,234.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6A5A4E2E1C1G5C7F2G3,1.0,1.0,235.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6A5A4E2E1C1G5C7F2G3F1,1.0,1.0,236.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6A5A4E2E1C1G5C7F2G3F1D1,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3C8B6F2C1,3.0,1.0,238.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3C8B6F2C1B4,3.0,1.0,239.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3C8B6F2C1B4A5,3.0,1.0,240.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3C8B6F2C1B4A5C7,3.0,1.0,241.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3C8B6F2C1B4A5C7F7,3.0,1.0,242.0,371.0,1618.0,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3C8B6F2C1B4A5C7F7D1,1.0,3.0,243.0,347.0,1676.0,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3C8B6F2C1B4A5C7F7D1G5,4.0,1.0,244.0,402.0,1094.0,2000.0,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3C8B6F2C1B4A5C7F7D1G5E2,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G5,3.0,1.0,246.0,361.0,970.0,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G5F4,1.0,3.0,247.0,685.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G5F4H3,4.0,1.0,248.0,1253.0,1839.0,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G5F4H3A3,1.0,1.0,249.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G5F4H3A3C7,1.0,1.0,250.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G5F4H3A3C7F7,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6C2,7.0,1.0,252.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6C2G5,7.0,1.0,253.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6C2G5E2,7.0,1.0,254.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6C2G5E2C7,7.0,1.0,255.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6C2G5E2C7B4,7.0,1.0,256.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6C2G5E2C7B4G6,7.0,1.0,257.0,568.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6C2G5E2C7B4G6A5,1.0,4.0,258.0,966.0,1660.0,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6C2G5E2C7B4G6A5F7,1.0,1.0,259.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6C2G5E2C7B4G6A5F7H5,1.0,1.0,260.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6C2G5E2C7B4G6A5F7H5H3,1.0,1.0,261.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6C2G5E2C7B4G6A5F7H5H3H4,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2D1F4G3F7C7F8,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3E2G5C2,13.0,1.0,264.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3E2G5C2C7,13.0,1.0,265.0,689.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3E2G5C2C7B4,7.0,1.0,266.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3E2G5C2C7B4G6,7.0,1.0,267.0,722.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3E2G5C2C7B4G6A5,1.0,4.0,268.0,1538.0,2125.0,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3E2G5C2C7B4G6A5A4,2.0,2.0,269.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3E2G5C2C7B4G6A5A4A3,2.0,2.0,270.0,433.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3E2G5C2C7B4G6A5A4A3D8,4.0,1.0,271.0,854.0,1949.0,1986.0,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3E2G5C2C7B4G6A5A4A3D8H5,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2F4C3G5,2.0,5.0,273.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2F4C3G5E1,2.0,5.0,274.0,355.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2F4C3G5E1F1,2.0,3.0,275.0,646.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2F4C3G5E1F1A3,1.0,11.0,276.0,564.0,976.0,1140.0,1632.0,1863.0,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2F4C3G5E1F1A3H3,3.0,2.0,277.0,1684.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2F4C3G5E1F1A3H3E2,2.0,2.0,278.0,1895.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2F4C3G5E1F1A3H3E2E8,3.0,1.0,279.0,776.0,1450.0,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2F4C3G5E1F1A3H3E2E8F7,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G3,4.0,2.0,281.0,472.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G3F4,3.0,2.0,282.0,868.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G3F4G6,3.0,1.0,283.0,1208.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G3F4G6A3,2.0,1.0,284.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G3F4G6A3H3,2.0,1.0,285.0,2110.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G3F4G6A3H3G5,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8C7,1.0,8.0,287.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8C7F7,1.0,8.0,288.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8C7F7F2,1.0,8.0,289.0,1965.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8C7F7F2A5,1.0,7.0,290.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8C7F7F2A5C8,1.0,7.0,291.0,521.0,1013.0,1083.0,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8C7F7F2A5C8A7,4.0,1.0,292.0,930.0,2382.0,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8C7F7F2A5C8A7D8,1.0,2.0,293.0,2176.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8C7F7F2A5C8A7D8G6,1.0,1.0,294.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C3B4A6F8C7F7F2A5C8A7D8G6B6,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5C8,6.0,1.0,296.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5C8C7,6.0,1.0,297.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5C8C7A6,6.0,1.0,298.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5C8C7A6C1,6.0,1.0,299.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5C8C7A6C1B4,6.0,1.0,300.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5C8C7A6C1B4A4,6.0,1.0,301.0,455.0,2654.0,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5C8C7A6C1B4A4A2,3.0,2.0,302.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5C8C7A6C1B4A4A2H5,3.0,2.0,303.0,336.0,1211.0,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5C8C7A6C1B4A4A2H5D1,1.0,2.0,304.0,2327.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5C8C7A6C1B4A4A2H5D1C2,3.0,1.0,305.0,1533.0,1829.0,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5C8C7A6C1B4A4A2H5D1C2B1,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6E2G5C2C7B4G6A5A4,2.0,2.0,307.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6E2G5C2C7B4G6A5A4A3,2.0,2.0,308.0,403.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6E2G5C2C7B4G6A5A4A3D8,4.0,1.0,309.0,1598.0,2007.0,2338.0,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2C3F4A6E2G5C2C7B4G6A5A4A3D8H5,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A6,6.0,1.0,311.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A6E2,6.0,1.0,312.0,713.0,767.0,1694.0,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A6E2C8,1.0,2.0,313.0,1386.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A6E2C8H5,1.0,1.0,314.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A6E2C8H5A3,1.0,1.0,315.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A6E2C8H5A3B2,1.0,1.0,316.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A6E2C8H5A3B2B4,1.0,1.0,317.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5A6E2C8H5A3B2B4D1,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5B4,1.0,5.0,319.0,911.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5B4E2,1.0,4.0,320.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5B4E2A6,1.0,4.0,321.0,2044.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5B4E2A6A5,1.0,2.0,322.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5B4E2A6A5B6,1.0,2.0,323.0,1885.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5B4E2A6A5B6H3,2.0,1.0,324.0,416.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4C8C3F4D8E8G5B4E2A6A5B6H3A3,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5G3,4.0,2.0,326.0,1026.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5G3C7,4.0,1.0,327.0,460.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5G3C7F4,1.0,6.0,328.0,821.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5G3C7F4G6,4.0,1.0,329.0,806.0,2469.0,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5G3C7F4G6C8,2.0,1.0,330.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5G3C7F4G6C8F8,2.0,1.0,331.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5G3C7F4G6C8F8E8,2.0,1.0,332.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5G3C7F4G6C8F8E8D8,2.0,1.0,333.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5G3C7F4G6C8F8E8D8G8,2.0,1.0,334.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5G3C7F4G6C8F8E8D8G8F7,2.0,1.0,335.0,1188.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5G3C7F4G6C8F8E8D8G8F7B4,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5C8C7A6C1B4A4A2H5D8,1.0,2.0,337.0,1730.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5C8C7A6C1B4A4A2H5D8F8,2.0,1.0,338.0,1844.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5C8C7A6C1B4A4A2H5D8F8E8,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5B4,1.0,6.0,340.0,678.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5B4C7,1.0,4.0,341.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5B4C7F2,1.0,4.0,342.0,1448.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5B4C7F2H3,2.0,3.0,343.0,498.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5B4C7F2H3G6,1.0,3.0,344.0,1323.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5B4C7F2H3G6C2,1.0,2.0,345.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5B4C7F2H3G6C2A6,1.0,2.0,346.0,1186.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5D8A5B4C7F2H3G6C2A6F8,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3C8B6F2C1B4A5C7F7D1F8,2.0,1.0,348.0,2453.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3C8B6F2C1B4A5C7F7D1F8D8,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G6,2.0,2.0,350.0,1758.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G6F4,1.0,4.0,351.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G6F4G3,1.0,4.0,352.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G6F4G3G5,1.0,4.0,353.0,1299.0,1737.0,2256.0,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G6F4G3G5C1,3.0,1.0,354.0,1227.0,2543.0,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G6F4G3G5C1H4,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2F4C3G5E1C1,3.0,2.0,356.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2F4C3G5E1C1E2,3.0,2.0,357.0,1796.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2F4C3G5E1C1E2B4,3.0,1.0,358.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2F4C3G5E1C1E2B4C2,3.0,1.0,359.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2F4C3G5E1C1E2B4C2F1,3.0,1.0,360.0,1017.0,2010.0,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2D1B6C7F2F4C3G5E1C1E2B4C2F1G3,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G5C1,1.0,6.0,362.0,1604.0,2353.0,2454.0,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G5C1A5,1.0,2.0,363.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G5C1A5F4,1.0,2.0,364.0,2219.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G5C1A5F4A7,2.0,1.0,365.0,808.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6B4C2B6E8F2C3E2G5C1A5F4A7F7,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5F4G6H6D8,3.0,1.0,367.0,1647.0,2637.0,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5F4G6H6D8C7,1.0,4.0,368.0,838.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5F4G6H6D8C7C8,1.0,2.0,369.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5F4G6H6D8C7C8H7,1.0,2.0,370.0,1487.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A4F2G5F4G6H6D8C7C8H7H3,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3C8B6F2C1B4A5C7F7E2,1.0,1.0,372.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3C8B6F2C1B4A5C7F7E2F8,1.0,1.0,373.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2A6F4C3C8B6F2C1B4A5C7F7E2F8E8,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5F2,5.0,2.0,375.0,1267.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5F2C7,13.0,1.0,376.0,669.0,779.0,809.0,1087.0,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5F2C7A3,1.0,2.0,377.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5F2C7A3B4,1.0,2.0,378.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5F2C7A3B4A4,1.0,2.0,379.0,1421.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5F2C7A3B4A4C2,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5B4,2.0,4.0,381.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5B4A5,2.0,4.0,382.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5B4A5F2,2.0,4.0,383.0,391.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5B4A5F2C7,2.0,2.0,384.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5B4A5F2C7E2,2.0,2.0,385.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5B4A5F2C7E2A4,2.0,2.0,386.0,1063.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5B4A5F2C7E2A4A3,1.0,2.0,387.0,2395.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5B4A5F2C7E2A4A3H3,1.0,1.0,388.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5B4A5F2C7E2A4A3H3D8,1.0,1.0,389.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5B4A5F2C7E2A4A3H3D8C8,1.0,1.0,390.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5B4A5F2C7E2A4A3H3D8C8F7,1.0,1.0,,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5B4A5F2A4,2.0,2.0,392.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5B4A5F2A4E2,2.0,2.0,393.0,,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5B4A5F2A4E2C7,2.0,2.0,394.0,1599.0,,,,,
F5F6E6D6C5E3D3G4F3B5C6C4D7E7B3D2B6C3G5B4A5F2A4E2C7D8,1.0,2.0,395.0,1763.0,,,,,
